ID,ANO_NACIMIENTO,RAZA,PADRE,MADRE,INTERPARTO
140041HO,2014,F1H,HO0346,091115,492
140042HO,2014,F1H,HO0392,090698,368
140043HO,2014,F1H,HO0392,090504,42626
140044HO,2014,F1H,HO10346,070388AG,356
140044MA,2014,F1H,HOL,,654
140045HO,2014,F1H,HO0392,091218,362
140045MA,2014,F1H,HOL,,42787
140046HO,2014,F1H,HO0346,091167,371
140047HO,2014,F1H,HO10392,070643AG,311
140048HO,2014,F1H,HO0346,030059,387
140049HO,2014,F1H,HO0392,110857,42680
140050HO,2014,F1H,HO0392,091368,316
140051HO,2014,F1H,HO0346,090886,42732
140052HO,2014,F1H,HO0346,050074AG,351
140054FF,2014,F1H,HOL,,401
140054HO,2014,F1H,HO10346,081036AG,42732
140055MA,2014,F1H,HOL,,322
140056FF,2014,F1H,HOL,,505
140056HO,2014,F1H,HO0661,111014,364
140057HO,2014,F1H,HO09930,110655,42662
140059HO,2014,F1H,HO10079,020875AG,301
140060FF,2014,F1H,HOL,,497
140061FF,2014,F1H,HOL,,511
140061HO,2014,F1H,HO10079,090274,532
140062FF,2014,F1H,HOL,,353
140063FF,2014,F1H,HOL,,42670
140064FF,2014,F1H,HOL,,329
140065MA,2014,F1H,HOL,,320
140066FF,2014,F1H,HOL,,42674
140066HO,2014,F1H,HO10079,060077,326
140067HO,2014,F1H,HO0392,090872,350
140069MA,2014,F1H,HOL,,0
140071HO,2014,F1H,HO10079,110457,42899
140072HO,2014,F1H,HO10360,110003,316
140072ML,2014,F1H,HOL,,43042
140073HO,2014,F1H,HO10360,060529CJ,328
140075FF,2014,F1H,HOL,,307
140075HO,2014,F1H,HO10079,110456,376
140076HO,2014,F1H,HO10079,110004,42746
140076MA,2014,F1H,HOL,,405
140076ML,2014,F1H,HOL,,43058
140077FF,2014,F1H,HOL,,307
140077HO,2014,F1H,HO10360,080311CJ,355
140077MA,2014,F1H,HOL,,384
140078MA,2014,F1H,HOL,,475
140080FF,2014,F1H,HOL,,0
140080MA,2014,F1H,HOL,,340
140081FF,2014,F1H,HOL,,0
140081HO,2014,F1H,HO10079,080322CJ,42685
140081MA,2014,F1H,HOL,,606
140083MA,2014,F1H,HOL,,321
140084MA,2014,F1H,HOL,,42534
140085HO,2014,F1H,HO10079,110875,323
140085ML,2014,F1H,HOL,,43064
140087FF,2014,F1H,HOL,,333
140087MA,2014,F1H,HOL,,328
140089HO,2014,F1H,HO10079,110388,447
140089ML,2014,F1H,HOL,,43038
140090MA,2014,F1H,HOL,,326
140091FF,2014,F1H,HOL,,336
140091HO,2014,F1H,HO10360,111157AG,337
140093HO,2014,F1H,HO10360,090390CJ,311
140095ML,2014,F1H,HOL,,43056
140096FF,2014,F1H,HOL,,397
140096MA,2014,F1H,HOL,,366
140099HO,2014,F1H,HO10079,050048CJ,347
140100HO,2014,F1H,HO10360,060444CJ,0
140103FF,2014,F1H,HOL,,361
140103HO,2014,F1H,HO10079,060009CJ,312
140105FF,2014,F1H,HOL,,332
140106MA,2014,F1H,HOL,,522
140107HO,2014,F1H,HO10360,110749,379
140110FF,2014,F1H,HOL,,334
140111MA,2014,F1H,HOL,,427
140112FF,2014,F1H,HOL,,313
140114FF,2014,F1H,HOL,,385
140115MA,2014,F1H,HOL,,319
140118HO,2014,F1H,HO10360,110552,330
140118MA,2014,F1H,HOL,,379
140120FF,2014,F1H,HOL,,42668
140122FF,2014,F1H,HOL,,456
140122HO,2014,F1H,HO10079,090118CJ,361
140129HO,2014,F1H,HO10079,080375CJ,327
140134FF,2014,F1H,HOL,,397
140135HO,2014,F1H,HO09578,050342CJ,388
140145FF,2014,F1H,HOL,,340
140149FF,2014,F1H,HOL,,42752
140150FF,2014,F1H,HOL,,42736
140150MA,2014,F1H,HOL,,534
140151FF,2014,F1H,HOL,,331
140152FF,2014,F1H,HOL,,539
140154MA,2014,F1H,HOL,,42793
140155FF,2014,F1H,HOL,,0
140158FF,2014,F1H,HOL,,426
140165FF,2014,F1H,HOL,,298
140170FF,2014,F1H,HOL,,426
140173FF,2014,F1H,HO,,328
140176MA,2014,F1H,HOL,,320
140179HO,2014,F1H,HO10661,110680AG,347
140179MA,2014,F1H,HOL,,380
140184MA,2014,F1H,HOL,,341
140189FF,2014,F1H,HOL,,490
140195FF,2014,F1H,HOL,,305
140202FF,2014,F1H,HOL,,541
140202MA,2014,F1H,HOL,,42738
140203FF,2014,F1H,HOL,,488
140206FF,2014,F1H,HOL,,380
140218FF,2014,F1H,HOL,,349
140223FF,2014,F1H,HOL,,42902
140231HO,2014,F1H,HO10661,060051CJ,362
140239HO,2014,F1H,HO10360,050017CJ,0
140272HO,2014,F1H,HO10392,060247CJ,42670
140283HO,2014,F1H,HO10360,090116CJ,328
140286HO,2014,F1H,HO10360,110392,315
140295HO,2014,F1H,HO10360,020101CJ,299
140299HO,2014,F1H,HO10360,080139CJ,42678
140377ML,2014,F1H,HOL,,43064
140407MA,2014,F1H,HOL,,333
140445MA,2014,F1H,HOL,,324
140511ML,2014,F1H,HOL,,43078
140512ML,2014,F1H,HOL,,43052
140517ML,2014,F1H,HOL,,43026
140523ML,2014,F1H,HOL,,43103
140524MA,2014,F1H,HOL,,392
140525ML,2014,F1H,HOL,,43088
140530ML,2014,F1H,HOL,,43064
140545ML,2014,F1H,HOL,,43105
140547ML,2014,F1H,HOL,,43045
140549ML,2014,F1H,HOL,,43052
140550ML,2014,F1H,HOL,,43049
140556ML,2014,F1H,HOL,,43101
140558ML,2014,F1H,HOL,,43066
140713ML,2014,F1H,HOL,,43067
140716ML,2014,F1H,HOL,,43044
140812ML,2014,F1H,HOL,,43038
140817ML,2014,F1H,HOL,,43039
140818ML,2014,F1H,HOL,,43047
140823ML,2014,F1H,HOL,,43102
140824ML,2014,F1H,HOL,,43052
140826ML,2014,F1H,HOL,,43070
140845ML,2014,F1H,HOL,,43048
140846ML,2014,F1H,HOL,,43037
140853ML,2014,F1H,HOL,,43105
140854ML,2014,F1H,HOL,,0
140864ML,2014,F1H,HOL,,43044
140866ML,2014,F1H,HOL,,0
140917ML,2014,F1H,HOL,,43084
140928ML,2014,F1H,HOL,,43042
140944ML,2014,F1H,HOL,,43044
140957ML,2014,F1H,HOL,,43078
140962ML,2014,F1H,HOL,,43075
141017ML,2014,F1H,HOL,,43043
141075ML,2014,F1H,HOL,,43088
141109ML,2014,F1H,HOL,,43109
141117ML,2014,F1H,HOL,,43053
141121ML,2014,F1H,HOL,,43079
141155ML,2014,F1H,HOL,,43087
141246ML,2014,F1H,HOL,,43056
141491MA,2014,F1H,HOL,,42736
144117ML,2014,F1H,HOL,,43116
145001,2013,1/4HOL,BR,090103HO,0
145002,2013,1/4HOL,BR,100089HO,0
145006,2013,1/4JER,BR,110008JE,0
145007,2013,1/4HOL,BR,110698HO,0
145008,2013,F1H,METEORO,110856HO,293
145010,2013,F1H,METEORO,110735HO,323
145011,2013,F1H,METEORO,110837HO,345
145012,2013,1/4HOL,BR,110114HO,0
145013,2013,F1H,METEORO,110491HO,311
145014,2013,1/4HOL,BR,110670HO,0
145015,2013,1/4HOL,BR,110135HO,0
145016,2013,1/4HOL,BR,110217HO,0
145017,2013,1/4HOL,BR,110786HO,0
145019,2013,F1H,METEORO,110589HO,441
145020,2013,1/4HOL,BR,110838HO,0
145021,2013,1/4HOL,BR,110579HO,0
145022,2013,F1H,METEORO,110613HO,345
145023,2013,1/4HOL,BR,110708HO,0
145024,2013,1/4HOL,BR,100434HO,0
145025,2013,F1H,JENKINS,110160HO,358
145026,2013,1/4HOL,BR,110539HO,0
145027,2013,1/4HOL,BR,090586HO,0
145029,2013,1/4HOL,BR,111126HO,0
145030,2013,1/4HOL,BR,080153,0
145031,2013,F1H,METEORO,110071HO,309
145032,2013,F1H,JENKINS,111016HO,0
145033,2013,1/4HOL,BR,110923HO,0
145036,2013,1/4HOL,BR,110519HO,0
145043,2013,1/4HOL,BR,111084HO,0
145045,2013,F1H,METEORO,110338HO,530
145051,2013,1/4HOL,BR,110487HO,0
145054,2013,1/4HOL,BR,100674HO,0
145055,2013,1/4HOL,BR,090744HO,0
145056,2013,1/4HOL,BR,110829HO,0
145059,2013,1/4HOL,BR,110027HO,0
145060,2013,1/4HOL,BR,110155HO,0
145061,2013,1/4HOL,BR,110208HO,0
145065,2013,1/4HOL,BR,110192HO,0
145066,2013,1/4HOL,BR,100199HO,0
145067,2013,F1H,JENKINS,110591HO,0
145069,2013,1/4HOL,BR,110214HO,0
145071,2013,1/4HOL,BR,110316HO,0
145072,2013,1/4HOL,BR,110076HO,0
145074,2013,1/4HOL,BR,110915HO,0
145077,2013,1/4HOL,BR,110229HO,0
145078,2013,1/4HOL,BR,110205HO,0
145082,2013,1/4HOL,BR,110520HO,0
145083,2013,1/4HOL,BR,110070HO,0
145087,2013,1/4HOL,BR,100246CP,0
145088,2013,1/4HOL,BR9578,110269HO,0
145091,2013,1/4HOL,BR,090424HO,0
145092,2013,1/4HOL,BR,110021HO,0
145095,2013,1/4HOL,BR,110207HO,0
145100,2013,1/4HOL,BR,110877HO,0
145101,2013,1/4HOL,BR,111054HO,0
145103,2013,1/4HOL,,090351HO,0
145110,2013,1/4HOL,BR,110250HO,0
145111,2013,1/4HOL,BR,111031HO,0
145112,2013,3/4H,HOL,110979HO,0
145113,2013,1/4HOL,BR,100067HO,0
145114,2013,3/4H,HOL,110745HO,0
145115,2013,1/4HOL,BR,110931HO,0
145117,2013,1/4HOL,BR,110319HO,0
145119,2013,1/4HOL,BR,100258HO,0
145121,2013,1/4HOL,BR,090177HO,0
145124,2013,1/4HOL,BR,090007HO,0
145127,2013,3/4H,HOL,110281HO,0
145129,2013,3/4H,HOL,110220HO,0
145133,2013,1/4HOL,BR,110659HO,0
145134,2013,1/4HOL,BR,100438HO,0
145137,2013,3/4H,HOL,110513HO,0
145139,2013,1/4HOL,BR,100509HO,0
145140,2013,1/4HOL,BR,100232HO,0
145141,2013,1/4HOL,BR,110314HO,0
145142,2013,1/4HOL,BR,090780HO,0
145145,2013,1/4HOL,BR,100786HO,0
145146,2013,1/4HOL,BR,100745HO,0
145147,2013,1/4HOL,BR,110802HO,0
145154,2013,1/4HOL,BR,100602HO,0
145159,2013,1/4HOL,BR,110045HO,0
145160,2013,1/4HOL,BR,110029HO,0
145163,2013,1/4HOL,BR,110164HO,0
145164,2013,1/4HOL,BR,099008CP,0
145165,2013,1/4HOL,BR,090017HO,0
145166,2013,1/4HOL,BR,110442HO,0
145169,2013,1/4HOL,BR,090127HO,0
145170,2013,1/4HOL,BR,090417HO,0
145178,2013,1/4HOL,BR,090779HO,0
145179,2013,1/4HOL,BR,100150HO,0
145181,2013,1/4HOL,BR,100242CP,0
145184,2013,1/4HOL,BR,100103HO,0
145192,2013,1/4HOL,BR,110291HO,0
145193,2013,1/4HOL,BR,090467HO,0
145195,2013,1/4HOL,BR,100783HO,0
145196,2013,1/4HOL,BR,090092HO,0
145198,2013,1/4HOL,BR,110687HO,0
145199,2013,1/4HOL,BR,110474HO,0
145202,2013,1/4HOL,BR,100001HO,0
145203,2013,3/4H,HO0392,110879HO,0
145204,2013,1/4HOL,BR,100889HO,0
145206,2013,1/4HOL,BR,100685HO,0
145208,2013,1/4HOL,BR,100452HO,0
145212,2013,3/4J,JE0430,110883HO,0
145213,2013,1/4HOL,BR,110253HO,0
145214,2013,1/4HOL,BR,100078HO,0
145216,2013,1/4HOL,BR,100621HO,0
145217,2013,1/4HOL,BR,110712HO,0
145222,2013,3/4J,JE0430,110462HO,0
145224,2013,1/4HOL,BR,090206HO,0
145226,2013,3/4J,JE0430,110775HO,0
145229,2013,1/4HOL,BR,090050HO,0
145230,2013,1/4HOL,BR,120058HO,0
145231,2013,3/4J,JE0430,110742HO,0
145235,2013,1/4HOL,BR,090612HO,0
145236,2013,3/4H,HO3559,110417HO,0
145237,2013,3/4H,HO0392,110903HO,0
145238,2013,1/4HOL,BR,100941HO,0
145244,2013,3/4H,HO0542,110814HO,0
145246,2013,3/4H,HO0542,110609HO,0
145247,2013,3/4H,HO0542,110986HO,0
145249,2013,3/4H,HO3559,110946HO,0
145251,2013,3/4J,JE0430,110450HO,0
145254,2013,1/4HOL,BR,100649HO,0
145255,2013,3/4H,HO3559,110705HO,0
145256,2013,3/4H,HO0542,110747HO,0
145259,2013,3/4H,HO0542,110664HO,0
145260,2013,3/4H,HO3559,110669HO,0
145261,2013,1/4HOL,BR,110534HO,0
145262,2013,3/4H,HO0392,110657HO,0
145263,2013,3/4H,HO3559,111124HO,0
145265,2013,3/4H,HO3559,111019HO,0
145270,2013,3/4H,HO3559,111106HO,0
145271,2013,3/4J,JE0446,110887HO,0
145275,2013,1/4HOL,BR,090106HO,0
145277,2013,3/4H,HO0542,110580HO,0
145278,2013,3/4H,HO3559,110854HO,0
145279,2013,3/4H,HO3559,110770HO,0
145280,2013,3/4H,HO0542,110957HO,0
145281,2013,1/4HOL,BR,090740HO,0
145282,2013,1/4HOL,BR,090746HO,0
145283,2013,3/4H,HO0542,110359HO,0
145284,2013,3/4H,HO0542,111053HO,0
145285,2013,3/4H,HO3559,110894HO,0
145286,2013,3/4H,HO3559,110259HO,0
145289,2013,1/4HOL,BR,100890HO,0
145290,2013,3/4H,HO0542,110754HO,0
145293,2013,1/4JER,BR,100053JE,0
145294,2013,1/4HOL,BR,088276CP,0
145295,2013,3/4H,HO3559,111068HO,0
145297,2013,1/4HOL,BR,100744HO,0
145298,2013,3/4H,HO3559,110660HO,0
145300,2013,3/4H,HO0542,110426HO,0
145301,2013,3/4H,HO3559,110835HO,0
145302,2013,3/4H,HO3559,110797HO,0
145303,2013,3/4H,HO0542,110982HO,0
145306,2013,1/4HOL,BR,100476HO,0
145308,2013,1/4HOL,BR,100441HO,0
145310,2013,1/4HOL,BR,100887HO,0
145313,2013,1/4HOL,BR,090418HO,0
145315,2013,1/4HOL,BR,110860HO,0
145316,2013,3/4H,HO3559,111142HO,0
145317,2013,1/4HOL,BR,110870HO,0
145318,2013,3/4H,HO0542,111024HO,0
145322,2013,3/4H,HO3559,110614HO,0
145323,2013,1/4HOL,BR,099057CP,0
145324,2013,3/4H,HO0542,110841HO,0
145325,2013,3/4J,JE0430,110848HO,0
145327,2013,3/4H,HO0542,110972HO,0
145330,2013,3/4H,HO0542,110968HO,0
145332,2013,3/4H,HO3559,110945HO,0
145333,2013,3/4H,HO0542,110693HO,0
145334,2013,1/4HOL,BR,090189HO,0
145336,2013,1/4HOL,BR,080040,0
145340,2013,3/4H,HO0542,110636HO,0
145341,2013,3/4H,HO0542,110949HO,0
145345,2013,1/4HOL,BR,100743HO,0
145346,2013,1/4HOL,BR,080003,0
145347,2013,1/4HOL,BR,090269HO,0
145349,2013,1/4HOL,BR,100625HO,0
145350,2013,1/4HOL,BR,100844HO,0
145351,2013,1/4HOL,BR,110012HO,0
145353,2013,3/4J,JE0446,110443HO,0
145354,2013,3/4H,HO3559,110737HO,0
145356,2013,3/4H,HO3559,110859HO,0
145357,2013,1/4HOL,BR,100661HO,0
145358,2013,1/4HOL,BR,100498HO,0
145359,2013,1/4HOL,BR,111029HO,0
145360,2013,1/4HOL,BR,100071HO,0
145364,2013,1/4HOL,BR,120056HO,0
145365,2013,3/4H,HO3559,110820HO,0
145366,2013,1/4HOL,BR,090109HO,0
145368,2013,3/4H,HO0392,110707HO,0
145369,2013,3/4H,HO3559,110783HO,0
145370,2013,1/4HOL,BR,090507HO,0
145371,2013,3/4H,HO0542,111070HO,0
145375,2013,3/4H,HO0346,110543HO,0
145376,2013,3/4H,HO0346,110658HO,0
145380,2013,1/4HOL,BR,100497HO,0
145381,2013,3/4H,HO3559,110691HO,0
145382,2013,1/4HOL,BR,090721HO,0
145386,2013,1/4HOL,BR,090097HO,0
145387,2013,1/4HOL,BR,090369HO,0
145390,2013,3/4H,HO0392,110533HO,0
145391,2013,1/4HOL,BR,100003HO,0
145393,2013,1/4HOL,BR,100448HO,0
145394,2013,1/4HOL,BR,090825HO,0
145395,2013,1/4HOL,BR,100024HO,0
145396,2013,1/4HOL,BR,100504HO,0
145397,2013,1/4HOL,BR,100430HO,0
145399,2013,1/4HOL,BR,090378HO,0
145401,2013,1/4HOL,BR,110895HO,0
145402,2013,1/4HOL,BR,120023HO,0
145408,2013,1/4HOL,BR,100136HO,0
145410,2013,1/4HOL,BR,100563HO,0
145412,2013,1/4HOL,BR,111050HO,0
145414,2013,1/4HOL,BR,110668HO,0
145416,2013,1/4HOL,BR,110555HO,0
145417,2013,1/4HOL,BR,120016HO,0
145420,2013,1/4HOL,BR,111109HO,42751
145421,2013,1/4HOL,BR,090218HO,0
145423,2013,1/4HOL,BR,100033HO,0
145429,2014,1/4HOL,BR,090462HO,0
145431,2014,1/4HOL,BR,110874HO,0
145432,2014,1/4HOL,BR,100160HO,0
145433,2014,1/4HOL,BR,090768HO,0
145434,2014,1/4HOL,BR,110813HO,42764
145435,2014,1/4HOL,BR,120037HO,0
145438,2014,1/4HOL,BR,090175HO,0
145440,2014,1/4HOL,BR,100066HO,0
145443,2014,1/4HOL,BR,100451HO,0
145444,2014,1/4HOL,BR,110840HO,0
145445,2014,1/4HOL,BR,120006HO,0
145447,2014,1/4HOL,BR,120045HO,0
145448,2014,1/4HOL,BR,120031HO,0
145451,2014,1/4HOL,BR,100769HO,0
145452,2014,1/4HOL,BR,120068HO,0
145454,2014,1/4HOL,BR,100040HO,0
145455,2014,1/4HOL,BR,111049HO,0
145456,2014,1/4HOL,BR,120041HO,0
145459,2014,1/4HOL,BR,120032HO,0
145463,2014,1/4HOL,BR,100019HO,0
145464,2014,1/4HOL,BR,100721HO,0
145465,2014,1/4HOL,BR,110990HO,0
145468,2014,1/4HOL,BR,080069,0
145475,2014,1/4HOL,BR,120021HO,0
145476,2014,1/4HOL,BR,100949HO,0
145477,2014,1/4HOL,BR,100437HO,0
145481,2014,1/4HOL,BR,120003HO,0
145482,2014,1/4HOL,BR,120004HO,0
145484,2014,1/4HOL,BR,110531HO,0
145489,2014,1/4HOL,BR,090091CA,0
145490,2014,1/4HOL,BR,120046HO,0
145492,2014,1/4HOL,BR,120039HO,0
145496,2014,1/4HOL,BR,100859HO,0
145497,2014,1/4HOL,BR,110041HO,0
145499,2014,1/4HOL,BR,100682HO,0
145500,2014,1/4HOL,BR,120018HO,0
145501,2014,1/4HOL,BR,100098HO,0
145503,2014,1/4HOL,BR,090386HO,0
145505,2014,1/4HOL,BR,100018HO,0
145507,2014,1/4HOL,BR,080020,0
145508,2014,1/4HOL,BR,100008HO,0
145509,2014,1/4HOL,BR,100788HO,0
145514,2014,1/4HOL,BR,120653HO,0
145516,2014,1/4HOL,BR,090267HO,0
145520,2014,1/4HOL,BR,099235CP,0
145521,2014,1/4HOL,BR,120080HO,0
145523,2014,1/4HOL,BR,100337CP,0
145530,2014,1/4HOL,BR,120048HO,0
145531,2014,1/4HOL,BR,090198HO,0
145532,2014,1/4HOL,BR,120028HO,0
145534,2014,1/4HOL,BR,100208HO,0
145537,2014,1/4HOL,BR,101005HO,0
145538,2014,1/4HOL,BR,100106HO,0
145539,2014,1/4HOL,BR,100083HO,0
145540,2014,1/4HOL,,100083HO,0
145543,2014,1/4HOL,BR,100388HO,0
145544,2014,1/4HOL,BR,100063HO,0
145545,2014,1/4HOL,BR,100853HO,0
145546,2014,1/4HOL,BR,110166HO,0
145547,2014,1/4HOL,BR,090041HO,0
145549,2014,1/4HOL,BR,110053HO,0
145550,2014,1/4HOL,BR,110280HO,0
145551,2014,1/4HOL,BR,090021HO,0
145552,2014,1/4HOL,BR,100629HO,0
145553,2014,1/4HOL,BR,110023HO,0
145554,2014,1/4HOL,BR,110078HO,0
145556,2014,1/4HOL,BR,110343HO,0
145558,2014,1/4HOL,BR,100340HO,0
145559,2014,1/4HOL,BR,090759HO,0
145563,2014,1/4HOL,BR,090389HO,0
145567,2014,1/4HOL,BR,080021,0
145568,2014,1/4HOL,BR,090766HO,0
145570,2014,1/4HOL,BR,100154HO,0
145572,2014,1/4HOL,BR,100218HO,0
145575,2014,1/4HOL,BR,090179HO,0
145578,2014,1/4HOL,BR,100412HO,0
145579,2014,1/4HOL,BR,100247CP,0
145583,2014,1/4HOL,BR,090452HO,0
145584,2014,1/4HOL,BR,100268HO,0
145585,2014,1/4HOL,BR,110185HO,0
145588,2014,1/4HOL,BR,114054SD,0
145590,2014,1/4HOL,BR,080057,0
145592,2014,1/4HOL,BR,114005SD,0
145593,2014,1/4HOL,BR,100091HO,0
145595,2014,1/4HOL,BR,120074HO,0
145596,2014,1/4HOL,BR,110040HO,0
145597,2014,1/4HOL,BR,113771SD,0
145598,2014,1/4HOL,BR,114273SD,0
145599,2014,1/4HOL,BR,120073SD,0
145601,2014,1/4HOL,BR,110587HO,0
145604,2014,1/4HOL,BR,110035HO,0
145607,2014,1/4HOL,BR,110056HO,0
145608,2014,1/4HOL,BR,114200SD,0
145609,2014,1/4HOL,BR,120215SD,0
145611,2014,1/4HOL,BR,120106SD,0
145613,2014,1/4HOL,BR,120149SD,0
145614,2014,1/4HOL,BR,114029SD,0
145615,2014,1/4HOL,BR,120040SD,0
145618,2014,1/4HOL,BR,120175SD,0
145619,2014,1/4HOL,BR,120077SD,0
145620,2014,1/4HOL,BR,100235HO,0
145623,2014,1/4HOL,BR,114010SD,0
145624,2014,1/4HOL,BR,114172SD,0
145626,2014,1/4HOL,BR,114121SD,0
145627,2014,1/4HOL,BR,113932SD,0
145628,2014,1/4HOL,BR,114138SD,0
145632,2014,1/4HOL,BR,123185SD,0
145633,2014,1/4HOL,BR,120182SD,0
145636,2014,1/4HOL,BR,120142SD,0
145639,2014,1/4HOL,BR,120007SD,0
145640,2014,1/4HOL,BR,110028HO,0
145641,2014,1/4HOL,BR,120160SD,0
145642,2014,1/4HOL,BR,120047SD,0
145645,2014,1/4HOL,BR,114088SD,0
145647,2014,1/4HOL,BR,120083SD,0
145648,2014,1/4HOL,BR,120167SD,0
145649,2014,1/4HOL,BR,113953SD,0
145650,2014,1/4HOL,BR,114036SD,0
145651,2014,1/4HOL,BR,120214SD,0
145655,2014,1/4HOL,BR,123280SD,0
145658,2014,1/4HOL,BR,120133SD,0
145660,2014,1/4HOL,BR,114113SD,0
145661,2014,1/4HOL,BR,120055HO,0
145663,2014,1/4HOL,BR,113389SD,0
145668,2014,1/4HOL,BR,113942SD,0
145669,2014,1/4HOL,BR,121478SD,0
145671,2014,1/4HOL,BR,121456SD,0
145672,2014,1/4HOL,BR,120099SD,0
145673,2014,1/4HOL,BR,120227SD,0
145676,2014,1/4HOL,BR,110106HO,0
145677,2014,1/4HOL,BR,120137SD,0
145679,2014,1/4HOL,BR,114092SD,0
145680,2014,1/4HOL,BR,123200SD,0
145683,2014,1/4HOL,BR,120200SD,0
145685,2014,1/4HOL,BR,113406SD,0
145686,2014,1/4HOL,BR,120032SD,0
145690,2014,1/4HOL,BR,120112SD,0
145692,2014,1/4HOL,BR,114093SD,0
145693,2014,1/4HOL,BR,090088HO,0
145696,2014,1/4HOL,BR,113743SD,0
145698,2014,1/4HOL,BR,120163SD,0
145700,2014,1/4HOL,BR,113841SD,0
145702,2014,1/4HOL,BR,114237SD,0
145707,2014,1/4HOL,BR,114220SD,0
145709,2014,1/4HOL,BR,120122SD,0
145710,2014,1/4HOL,BR,113489SD,0
145713,2014,1/4HOL,BR,120081SD,0
145715,2014,1/4HOL,BR,120206SD,0
145717,2014,1/4HOL,BR,120244SD,0
145722,2014,1/4HOL,BR,120053SD,0
145723,2014,1/4HOL,BR,120119SD,0
145725,2014,1/4HOL,BR,120169SD,0
145726,2014,1/4HOL,BR,120056SD,0
145728,2014,1/4HOL,BR,120011SD,0
145729,2014,1/4HOL,BR,120239SD,0
145730,2014,1/4HOL,BR,120190SD,0
145733,2014,1/4HOL,BR,114031SD,0
145734,2014,1/4JER,BR,100127JE,0
145737,2014,1/4HOL,BR,113718SD,0
145738,2014,1/4HOL,BR,114290SD,0
145739,2014,1/4HOL,BR,120014SD,0
145742,2014,1/4HOL,BR,121357SD,0
145743,2014,1/4HOL,BR,120138SD,0
145744,2014,1/4HOL,BR,114090SD,0
145745,2014,1/4HOL,BR,120038SD,0
145746,2014,1/4HOL,BR,090743JE,0
145748,2014,1/4HOL,BR,121625SD,0
145750,2014,1/4HOL,BR,090015HO,0
145755,2014,1/4HOL,,120103SD,0
145761,2014,1/4HOL,BR,090031HO,0
145762,2014,1/4HOL,BR,114040SD,0
145766,2014,1/4HOL,BR,114034SD,0
145770,2014,1/4HOL,BR,120154SD,0
145772,2014,1/4HOL,BR,114109SD,0
145773,2014,1/4HOL,BR,113796SD,0
145774,2014,1/4HOL,BR,113969SD,0
145775,2014,1/4HOL,BR,120104SD,0
145777,2014,1/4HOL,BR,120105SD,0
145778,2014,1/4HOL,BR,100347HO,0
145782,2014,1/4HOL,BR,113838SD,0
145783,2014,1/4HOL,BR,120157SD,0
145784,2014,1/4HOL,BR,114155SD,0
145785,2014,1/4HOL,BR,114061SD,0
145786,2014,1/4HOL,BR,120139SD,0
145789,2014,1/4HOL,BR,100301HO,0
145790,2014,1/4HOL,BR,114060SD,0
145792,2014,1/4HOL,BR,114141SD,0
145794,2014,1/4HOL,BR,113884SD,0
145795,2014,1/4HOL,BR,114269SD,0
145800,2014,1/4HOL,BR,100075HO,0
145804,2014,1/4HOL,BR,113974SD,0
145811,2014,1/4HOL,BR,090099HO,0
145812,2014,1/4HOL,BR,090895HO,0
145813,2014,1/4HOL,BR,120716HO,0
145817,2014,1/4HOL,BR,100092HO,0
145818,2014,1/4HOL,BR,120681HO,0
145819,2014,1/4HOL,BR,123029SD,0
145820,2014,1/4HOL,BR,121518SD,0
145821,2014,1/4HOL,BR,090270HO,0
145822,2014,1/4HOL,BR,123258SD,0
145825,2014,1/4HOL,BR,114085SD,0
145833,2014,1/4HOL,BR,090108HO,0
145836,2014,1/4HOL,BR,100352HO,0
145837,2014,1/4HOL,BR,100080HO,0
145838,2014,1/4HOL,BR,120030SD,0
145839,2014,1/4HOL,BR,120034HO,0
145840,2014,1/4HOL,BR,120153SD,0
145842,2014,1/4HOL,BR,080125,0
145846,2014,1/4HOL,BR,110081HO,0
145847,2014,1/4HOL,BR,121633SD,0
145849,2014,1/4HOL,BR,120282HO,0
145853,2014,1/4HOL,BR,090137HO,0
145854,2014,1/4HOL,BR,100038HO,0
145855,2014,1/4HOL,BR,110335HO,0
145856,2014,1/4HOL,BR,100054HO,0
145857,2014,1/4HOL,BR,120131SD,0
145859,2014,1/4HOL,BR,090156HO,0
145862,2014,1/4HOL,BR,121390SD,0
145863,2014,1/4HOL,BR,123339SD,0
145869,2014,1/4HOL,BR,114195SD,0
145870,2014,1/4HOL,BR,110064HO,0
145871,2014,1/4HOL,BR,100249CP,0
145872,2014,1/4HOL,BR,110221HO,0
145873,2014,1/4HOL,BR,090506HO,0
145875,2014,1/4HOL,BR,100309CP,0
145876,2014,1/4HOL,BR,100014HO,0
145879,2014,1/4HOL,BR,100015HO,0
145880,2014,1/4HOL,BR,090110HO,0
145882,2014,1/4HOL,BR,090049HO,0
145884,2014,1/4HOL,BR,090678HO,0
145885,2014,1/4HOL,BR,120481HO,0
145889,2014,1/4HOL,BR,090170HO,0
145891,2014,1/4HOL,BR,090033HO,0
145895,2014,1/4JER,BR,100116JE,0
145897,2014,1/4HOL,BR,120607HO,0
145898,2014,1/4HOL,BR,100013CP,0
145899,2014,1/4HOL,BR,100278CP,0
145900,2014,1/4HOL,BR,080080CA,0
145902,2014,1/4HOL,BR,110209HO,0
145905,2014,1/4HOL,BR,080013,0
145908,2014,1/4HOL,BR,100417HO,0
145910,2014,1/4HOL,BR,100256HO,0
145913,2014,1/4HOL,BR,110670HO,0
145914,2014,1/4HOL,BR,101084CP,0
